date,provider,resource_id,resource_type,service,region,vcpu,memory_gb,cpu_util_percent,cpu_hours,memory_gb_hours,storage_gb,network_gb,is_spot,idle_flag,cost_usd
2025-07-09,azure,azure-019,db,SQLDatabase,centralindia,8,8,62.834,15.08,2.596,48.544,13.646,False,False,5.882
2025-07-10,azure,azure-019,db,SQLDatabase,centralindia,8,8,67.903,16.297,4.962,38.055,6.816,False,False,6.133
2025-07-11,azure,azure-019,db,SQLDatabase,centralindia,8,8,56.395,13.535,4.296,37.365,11.915,False,False,5.2778
2025-07-12,azure,azure-019,db,SQLDatabase,centralindia,8,8,37.625,9.03,2.092,42.713,7.422,False,False,3.6744
2025-07-13,azure,azure-019,db,SQLDatabase,centralindia,8,8,39.713,9.531,2.865,41.623,13.392,False,False,3.8577
2025-07-14,azure,azure-019,db,SQLDatabase,centralindia,8,8,65.655,15.757,4.132,41.276,8.751,False,False,6.2183
2025-07-15,azure,azure-019,db,SQLDatabase,centralindia,8,8,53.018,12.724,3.111,41.322,9.874,False,False,5.0864
2025-07-16,azure,azure-019,db,SQLDatabase,centralindia,8,8,58.829,14.119,2.596,44.88,8.339,False,False,5.3149
2025-07-17,azure,azure-019,db,SQLDatabase,centralindia,8,8,60.86,14.606,4.709,43.409,4.087,False,False,5.7047
2025-07-18,azure,azure-019,db,SQLDatabase,centralindia,8,8,55.424,13.302,2.889,41.425,10.324,False,False,5.056
2025-07-19,azure,azure-019,db,SQLDatabase,centralindia,8,8,39.146,9.395,1.784,38.275,9.344,False,False,3.6523
2025-07-20,azure,azure-019,db,SQLDatabase,centralindia,8,8,32.361,7.767,2.588,47.03,12.913,False,False,3.1164
2025-07-21,azure,azure-019,db,SQLDatabase,centralindia,8,8,49.476,11.874,2.192,43.493,10.246,False,False,4.7799
2025-07-22,azure,azure-019,db,SQLDatabase,centralindia,8,8,52.698,12.647,4.04,39.658,12.533,False,False,5.1811
2025-07-23,azure,azure-019,db,SQLDatabase,centralindia,8,8,53.126,12.75,3.535,47.625,15.001,False,False,4.9878
2025-07-24,azure,azure-019,db,SQLDatabase,centralindia,8,8,48.933,11.744,4.13,42.553,5.14,False,False,4.7451
2025-07-25,azure,azure-019,db,SQLDatabase,centralindia,8,8,57.453,13.789,3.246,40.796,12.718,False,False,5.4528
2025-07-26,azure,azure-019,db,SQLDatabase,centralindia,8,8,29.03,6.967,2.024,42.661,11.273,False,False,3.1257
2025-07-27,azure,azure-019,db,SQLDatabase,centralindia,8,8,38.584,9.26,3.077,46.564,19.791,False,False,4.0518
2025-07-28,azure,azure-019,db,SQLDatabase,centralindia,8,8,63.798,15.312,2.817,47.244,8.603,False,False,5.7887
2025-07-29,azure,azure-019,db,SQLDatabase,centralindia,8,8,61.587,14.781,4.975,42.683,16.477,False,False,5.7983
2025-07-30,azure,azure-019,db,SQLDatabase,centralindia,8,8,52.083,12.5,3.138,44.177,11.954,False,False,4.9089
2025-07-31,azure,azure-019,db,SQLDatabase,centralindia,8,8,55.618,13.348,4.158,46.963,11.077,False,False,5.3376
2025-08-01,azure,azure-019,db,SQLDatabase,centralindia,8,8,59.243,14.218,3.972,44.987,11.565,False,False,5.629
2025-08-02,azure,azure-019,db,SQLDatabase,centralindia,8,8,32.777,7.867,1.457,49.6,15.44,False,False,3.5088
2025-08-03,azure,azure-019,db,SQLDatabase,centralindia,8,8,36.195,8.687,2.296,48.084,11.079,False,False,3.4433
2025-08-04,azure,azure-019,db,SQLDatabase,centralindia,8,8,51.977,12.474,3.754,47.927,8.687,False,False,4.8502
2025-08-05,azure,azure-019,db,SQLDatabase,centralindia,8,8,60.09,14.422,4.104,45.327,13.08,False,False,5.6287
2025-08-06,azure,azure-019,db,SQLDatabase,centralindia,8,8,76.783,18.428,5.265,43.458,13.286,False,False,7.176
2025-08-07,azure,azure-019,db,SQLDatabase,centralindia,8,8,65.383,15.692,3.431,43.455,14.402,False,False,5.9595
2025-08-08,azure,azure-019,db,SQLDatabase,centralindia,8,8,55.729,13.375,2.261,47.749,10.946,False,False,5.1482
2025-08-09,azure,azure-019,db,SQLDatabase,centralindia,8,8,37.361,8.967,2.337,52.898,14.872,False,False,3.5276
2025-08-10,azure,azure-019,db,SQLDatabase,centralindia,8,8,41.529,9.967,3.369,48.627,10.843,False,False,4.1805
2025-08-11,azure,azure-019,db,SQLDatabase,centralindia,8,8,60.56,14.534,3.697,55.005,5.676,False,False,5.7914
2025-08-12,azure,azure-019,db,SQLDatabase,centralindia,8,8,62.229,14.935,4.185,40.567,7.48,False,False,5.9636
2025-08-13,azure,azure-019,db,SQLDatabase,centralindia,8,8,59.029,14.167,3.599,50.937,9.318,False,False,5.5053
2025-08-14,azure,azure-019,db,SQLDatabase,centralindia,8,8,61.585,14.78,3.413,45.757,12.984,False,False,5.6077
2025-08-15,azure,azure-019,db,SQLDatabase,centralindia,8,8,59.545,14.291,3.377,48.646,9.877,False,False,5.4015
2025-08-16,azure,azure-019,db,SQLDatabase,centralindia,8,8,37.635,9.032,2.916,50.431,14.21,False,False,3.6547
2025-08-17,azure,azure-019,db,SQLDatabase,centralindia,8,8,28.3,6.792,1.177,51.854,9.231,False,False,2.8467
2025-08-18,azure,azure-019,db,SQLDatabase,centralindia,8,8,58.942,14.146,2.667,50.326,13.296,False,False,5.6658
2025-08-19,azure,azure-019,db,SQLDatabase,centralindia,8,8,61.526,14.766,3.056,52.803,16.992,False,False,5.9535
2025-08-20,azure,azure-019,db,SQLDatabase,centralindia,8,8,48.558,11.654,3.407,51.987,8.456,False,False,4.7824
2025-08-21,azure,azure-019,db,SQLDatabase,centralindia,8,8,56.11,13.466,4.926,55.096,11.189,False,False,5.4211
2025-08-22,azure,azure-019,db,SQLDatabase,centralindia,8,8,49.042,11.77,2.294,52.118,11.765,False,False,4.6435
2025-08-23,azure,azure-019,db,SQLDatabase,centralindia,8,8,29.341,7.042,1.987,49.795,6.725,False,False,3.0725
2025-08-24,azure,azure-019,db,SQLDatabase,centralindia,8,8,30.556,7.333,1.313,51.348,13.042,False,False,3.1166
2025-08-25,azure,azure-019,db,SQLDatabase,centralindia,8,8,60.577,14.539,4.738,47.351,6.853,False,False,5.8463
2025-08-26,azure,azure-019,db,SQLDatabase,centralindia,8,8,68.108,16.346,5.369,51.859,4.332,False,False,6.1747
2025-08-27,azure,azure-019,db,SQLDatabase,centralindia,8,8,59.028,14.167,5.095,55.193,17.03,False,False,5.6004
2025-08-28,azure,azure-019,db,SQLDatabase,centralindia,8,8,60.549,14.532,4.192,57.934,9.013,False,False,5.4848
2025-08-29,azure,azure-019,db,SQLDatabase,centralindia,8,8,58.65,14.076,4.391,56.251,10.013,False,False,5.3632
2025-08-30,azure,azure-019,db,SQLDatabase,centralindia,8,8,38.003,9.121,3.222,54.424,12.993,False,False,3.6512
2025-08-31,azure,azure-019,db,SQLDatabase,centralindia,8,8,36.129,8.671,1.459,56.821,6.896,False,False,3.4364
2025-09-01,azure,azure-019,db,SQLDatabase,centralindia,8,8,62.493,14.998,3.558,57.791,9.607,False,False,5.8494
2025-09-02,azure,azure-019,db,SQLDatabase,centralindia,8,8,56.489,13.557,2.368,52.213,11.167,False,False,5.4779
2025-09-03,azure,azure-019,db,SQLDatabase,centralindia,8,8,57.136,13.713,3.296,58.465,10.311,False,False,5.5403
2025-09-04,azure,azure-019,db,SQLDatabase,centralindia,8,8,65.673,15.761,5.629,59.186,10.587,False,False,6.1869
2025-09-05,azure,azure-019,db,SQLDatabase,centralindia,8,8,73.324,17.598,3.362,51.51,12.841,False,False,6.7252
2025-09-06,azure,azure-019,db,SQLDatabase,centralindia,8,8,37.048,8.891,2.338,54.153,6.047,False,False,3.7287
2025-09-07,azure,azure-019,db,SQLDatabase,centralindia,8,8,41.675,10.002,2.709,52.996,13.554,False,False,4.2114
2025-09-08,azure,azure-019,db,SQLDatabase,centralindia,8,8,72.408,17.378,3.452,58.405,9.105,False,False,6.5879
2025-09-09,azure,azure-019,db,SQLDatabase,centralindia,8,8,63.928,15.343,3.768,58.108,14.36,False,False,5.9535
2025-09-10,azure,azure-019,db,SQLDatabase,centralindia,8,8,73.627,17.671,5.006,53.002,7.852,False,False,6.7244
2025-09-11,azure,azure-019,db,SQLDatabase,centralindia,8,8,67.595,16.223,5.726,54.511,13.739,False,False,6.276
2025-09-12,azure,azure-019,db,SQLDatabase,centralindia,8,8,63.564,15.255,5.135,62.996,15.791,False,False,5.8221
2025-09-13,azure,azure-019,db,SQLDatabase,centralindia,8,8,41.596,9.983,3.161,58.829,12.25,False,False,3.9347
2025-09-14,azure,azure-019,db,SQLDatabase,centralindia,8,8,33.063,7.935,1.498,58.719,11.546,False,False,3.35
2025-09-15,azure,azure-019,db,SQLDatabase,centralindia,8,8,51.202,12.289,3.538,59.045,19.231,False,False,5.0923
2025-09-16,azure,azure-019,db,SQLDatabase,centralindia,8,8,58.019,13.924,2.683,60.506,10.179,False,False,5.6242
2025-09-17,azure,azure-019,db,SQLDatabase,centralindia,8,8,57.191,13.726,2.946,57.104,11.756,False,False,5.4335
2025-09-18,azure,azure-019,db,SQLDatabase,centralindia,8,8,56.016,13.444,2.935,60.974,17.72,False,False,5.2495
2025-09-19,azure,azure-019,db,SQLDatabase,centralindia,8,8,50.425,12.102,3.961,57.648,11.403,False,False,4.9039
2025-09-20,azure,azure-019,db,SQLDatabase,centralindia,8,8,33.249,7.98,2.081,59.741,6.881,False,False,3.156
2025-09-21,azure,azure-019,db,SQLDatabase,centralindia,8,8,32.546,7.811,2.288,59.308,6.511,False,False,3.2242
2025-09-22,azure,azure-019,db,SQLDatabase,centralindia,8,8,57.789,13.869,4.917,59.691,13.807,False,False,5.6397
2025-09-23,azure,azure-019,db,SQLDatabase,centralindia,8,8,53.322,12.797,2.558,61.631,7.385,False,False,5.0486
2025-09-24,azure,azure-019,db,SQLDatabase,centralindia,8,8,47.312,11.355,2.872,58.924,9.503,False,False,4.6221
2025-09-25,azure,azure-019,db,SQLDatabase,centralindia,8,8,56.17,13.481,4.744,60.413,13.131,False,False,5.1758
2025-09-26,azure,azure-019,db,SQLDatabase,centralindia,8,8,58.891,14.134,4.671,62.762,8.062,False,False,5.613
2025-09-27,azure,azure-019,db,SQLDatabase,centralindia,8,8,33.589,8.061,2.654,63.59,12.706,False,False,3.3942
2025-09-28,azure,azure-019,db,SQLDatabase,centralindia,8,8,35.473,8.514,2.489,63.856,13.102,False,False,3.7076
2025-09-29,azure,azure-019,db,SQLDatabase,centralindia,8,8,50.904,12.217,3.422,68.937,11.282,False,False,4.9397
2025-04-03,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.161,5.799,0.72,49.605,12.023,False,False,0.9128
2025-04-04,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.37,5.849,0.887,44.084,11.85,False,False,0.9665
2025-04-05,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.117,3.388,0.382,51.792,6.635,False,False,0.8219
2025-04-06,azure,azure-020,vm,VirtualMachine,centralindia,2,4,15.809,3.794,0.592,50.922,6.911,False,False,0.8614
2025-04-07,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.357,6.086,0.581,47.091,7.556,False,False,0.9693
2025-04-08,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.261,5.823,0.567,47.111,8.301,False,False,1.0495
2025-04-09,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.778,5.947,1.063,52.646,12.607,False,False,1.0015
2025-04-10,azure,azure-020,vm,VirtualMachine,centralindia,2,4,30.122,7.229,0.731,52.326,16.578,False,False,1.3263
2025-04-11,azure,azure-020,vm,VirtualMachine,centralindia,2,4,27.358,6.566,1.035,45.334,9.249,False,False,0.8283
2025-04-12,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.745,3.539,0.515,47.566,8.976,False,False,0.8982
2025-04-13,azure,azure-020,vm,VirtualMachine,centralindia,2,4,15.791,3.79,0.419,56.146,5.693,False,False,0.8188
2025-04-14,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.795,6.431,1.029,51.851,12.935,False,False,0.8668
2025-04-15,azure,azure-020,vm,VirtualMachine,centralindia,2,4,28.369,6.809,0.709,53.698,6.011,False,False,0.8284
2025-04-16,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.717,5.692,0.986,55.024,9.031,False,False,0.8926
2025-04-17,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.984,5.996,0.894,53.901,13.853,False,False,0.9649
2025-04-18,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.874,6.21,0.868,56.759,9.069,False,False,1.0423
2025-04-19,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.231,3.415,0.483,54.066,8.738,False,False,0.9091
2025-04-20,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.423,3.221,0.575,49.698,16.205,False,False,0.7422
2025-04-21,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.761,5.703,0.548,50.556,8.026,False,False,0.8311
2025-04-22,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.612,5.907,0.822,58.04,13.326,False,False,0.9126
2025-04-23,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.74,5.698,0.887,54.856,7.559,False,False,1.0564
2025-04-24,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.723,5.694,0.679,51.561,8.369,False,False,0.7928
2025-04-25,azure,azure-020,vm,VirtualMachine,centralindia,2,4,20.994,5.039,0.65,56.458,9.875,False,False,0.9026
2025-04-26,azure,azure-020,vm,VirtualMachine,centralindia,2,4,12.098,2.904,0.291,56.523,7.264,False,False,0.719
2025-04-27,azure,azure-020,vm,VirtualMachine,centralindia,2,4,11.773,2.826,0.447,59.287,3.356,False,False,0.8175
2025-04-28,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.745,6.179,0.949,58.462,11.815,False,False,0.9484
2025-04-29,azure,azure-020,vm,VirtualMachine,centralindia,2,4,21.723,5.213,0.461,57.49,7.443,False,False,1.0667
2025-04-30,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.835,5.72,0.959,54.46,5.986,False,False,0.8564
2025-05-01,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.577,5.899,1.033,58.181,12.043,False,False,1.1481
2025-05-02,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.243,6.298,0.849,60.35,7.765,False,False,1.1691
2025-05-03,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.344,3.203,0.339,58.178,12.104,False,False,0.9077
2025-05-04,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.067,3.376,0.601,60.043,6.834,False,False,0.6193
2025-05-05,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.8,5.472,0.581,61.327,15.081,False,False,0.9883
2025-05-06,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.413,5.379,0.956,55.82,9.645,False,False,0.9471
2025-05-07,azure,azure-020,vm,VirtualMachine,centralindia,2,4,29.519,7.085,1.253,59.457,9.604,False,False,0.9756
2025-05-08,azure,azure-020,vm,VirtualMachine,centralindia,2,4,28.988,6.957,1.216,64.537,8.991,False,False,1.2721
2025-05-09,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.493,5.878,0.901,68.661,10.427,False,False,0.9223
2025-05-10,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.239,3.177,0.317,65.004,15.997,False,False,0.9111
2025-05-11,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.903,3.577,0.577,62.671,14.527,False,False,0.9658
2025-05-12,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.521,5.405,0.589,60.256,17.946,False,False,1.1384
2025-05-13,azure,azure-020,vm,VirtualMachine,centralindia,2,4,28.752,6.9,0.774,64.25,13.12,False,False,1.0948
2025-05-14,azure,azure-020,vm,VirtualMachine,centralindia,2,4,29.818,7.156,0.867,63.309,11.814,False,False,1.0098
2025-05-15,azure,azure-020,vm,VirtualMachine,centralindia,2,4,27.703,6.649,1.059,62.545,10.656,False,False,0.8676
2025-05-16,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.884,5.972,0.665,65.727,10.135,False,False,1.0619
2025-05-17,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.071,3.377,0.557,56.405,12.963,False,False,0.6911
2025-05-18,azure,azure-020,vm,VirtualMachine,centralindia,2,4,11.866,2.848,0.374,66.874,5.797,False,False,0.7647
2025-05-19,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.016,6.004,1.0,66.526,14.029,False,False,0.9944
2025-05-20,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.875,5.97,0.85,62.646,11.951,False,False,0.9844
2025-05-21,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.106,5.545,0.84,69.455,8.42,False,False,0.8446
2025-05-22,azure,azure-020,vm,VirtualMachine,centralindia,2,4,19.652,4.716,0.769,63.883,10.958,False,False,0.9726
2025-05-23,azure,azure-020,vm,VirtualMachine,centralindia,2,4,19.502,4.681,0.736,65.185,8.229,False,False,0.9933
2025-05-24,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.781,3.547,0.372,65.877,11.616,False,False,0.8207
2025-05-25,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.329,3.199,0.55,69.093,8.959,False,False,0.6379
2025-05-26,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.681,5.443,0.489,63.947,7.053,False,False,0.7316
2025-05-27,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.043,5.77,0.966,64.011,11.661,False,False,1.1506
2025-05-28,azure,azure-020,vm,VirtualMachine,centralindia,2,4,21.871,5.249,0.905,66.283,7.275,False,False,1.1045
2025-05-29,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.746,5.459,0.643,63.417,13.169,False,False,1.0174
2025-05-30,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.023,5.285,0.841,68.114,16.581,False,False,1.1217
2025-05-31,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.344,3.203,0.319,71.828,7.764,False,False,0.6229
2025-06-01,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.205,3.169,0.291,64.48,10.521,False,False,0.8477
2025-06-02,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.948,6.467,1.11,64.416,9.219,False,False,0.9599
2025-06-03,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.878,5.971,1.027,63.53,12.754,False,False,1.2004
2025-06-04,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.703,6.409,1.103,71.129,8.365,False,False,1.0604
2025-06-05,azure,azure-020,vm,VirtualMachine,centralindia,2,4,27.85,6.684,1.12,67.711,9.543,False,False,0.9238
2025-06-06,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.75,6.42,0.632,70.393,13.331,False,False,0.9873
2025-06-07,azure,azure-020,vm,VirtualMachine,centralindia,2,4,17.42,4.181,0.443,72.033,7.679,False,False,0.748
2025-06-08,azure,azure-020,vm,VirtualMachine,centralindia,2,4,15.657,3.758,0.491,70.828,9.992,False,False,0.8741
2025-06-09,azure,azure-020,vm,VirtualMachine,centralindia,2,4,27.111,6.507,0.741,72.715,9.244,False,False,1.1607
2025-06-10,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.14,6.034,0.719,69.703,9.504,False,False,1.072
2025-06-11,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.91,6.458,1.113,71.515,9.924,False,False,0.8678
2025-06-12,azure,azure-020,vm,VirtualMachine,centralindia,2,4,28.937,6.945,0.888,72.885,10.821,False,False,1.0504
2025-06-13,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.836,5.961,0.772,77.56,17.183,False,False,0.9622
2025-06-14,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.796,3.551,0.488,70.367,11.535,False,False,0.8071
2025-06-15,azure,azure-020,vm,VirtualMachine,centralindia,2,4,12.074,2.898,0.343,72.977,10.647,False,False,0.7317
2025-06-16,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.813,5.475,0.873,74.54,14.433,False,False,1.1639
2025-06-17,azure,azure-020,vm,VirtualMachine,centralindia,2,4,27.313,6.555,0.699,70.404,9.994,False,False,1.146
2025-06-18,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.779,5.467,0.651,76.165,8.783,False,False,0.8685
2025-06-19,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.53,5.647,0.677,65.212,16.823,False,False,0.9208
2025-06-20,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.365,5.848,0.503,73.626,13.684,False,False,1.2016
2025-06-21,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.895,3.575,0.529,77.626,12.174,False,False,0.7231
2025-06-22,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.437,3.225,0.41,81.514,9.65,False,False,0.6748
2025-06-23,azure,azure-020,vm,VirtualMachine,centralindia,2,4,20.73,4.975,0.775,74.19,10.669,False,False,0.7535
2025-06-24,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.783,5.468,0.539,76.159,9.045,False,False,0.8404
2025-06-25,azure,azure-020,vm,VirtualMachine,centralindia,2,4,19.822,4.757,0.86,78.759,8.452,False,False,1.0082
2025-06-26,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.099,6.024,0.567,72.282,11.83,False,False,0.8953
2025-06-27,azure,azure-020,vm,VirtualMachine,centralindia,2,4,21.724,5.214,0.636,77.384,13.829,False,False,1.0324
2025-06-28,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.495,3.239,0.275,76.679,4.396,False,False,0.5273
2025-06-29,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.191,3.406,0.426,78.073,11.019,False,False,0.8378
2025-06-30,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.369,5.369,0.781,77.648,9.032,False,False,1.0904
2025-07-01,azure,azure-020,vm,VirtualMachine,centralindia,2,4,18.345,4.403,0.691,74.392,7.16,False,False,0.7532
2025-07-02,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.871,5.729,1.022,81.554,8.986,False,False,1.096
2025-07-03,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.92,6.221,0.833,75.095,6.648,False,False,1.1853
2025-07-04,azure,azure-020,vm,VirtualMachine,centralindia,2,4,29.488,7.077,0.927,77.204,14.346,False,False,1.2918
2025-07-05,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.044,3.371,0.305,78.093,4.922,False,False,0.6521
2025-07-06,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.531,3.487,0.569,78.948,5.881,False,False,0.6841
2025-07-07,azure,azure-020,vm,VirtualMachine,centralindia,2,4,28.252,6.781,0.689,81.059,7.764,False,False,1.0139
2025-07-08,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.673,6.401,0.626,84.717,15.542,False,False,1.0296
2025-07-09,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.371,6.329,0.938,78.001,9.725,False,False,0.9838
2025-07-10,azure,azure-020,vm,VirtualMachine,centralindia,2,4,30.045,7.211,0.933,77.634,11.377,False,False,1.1229
2025-07-11,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.487,5.877,0.685,78.381,11.741,False,False,1.1848
2025-07-12,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.489,3.477,0.613,73.942,10.18,False,False,0.8151
2025-07-13,azure,azure-020,vm,VirtualMachine,centralindia,2,4,15.092,3.622,0.414,85.392,10.54,False,False,0.8095
2025-07-14,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.548,6.132,0.526,78.276,9.677,False,False,1.0796
2025-07-15,azure,azure-020,vm,VirtualMachine,centralindia,2,4,19.599,4.704,0.63,76.892,13.762,False,False,1.1191
2025-07-16,azure,azure-020,vm,VirtualMachine,centralindia,2,4,26.351,6.324,0.649,87.067,11.715,False,False,0.9961
2025-07-17,azure,azure-020,vm,VirtualMachine,centralindia,2,4,20.38,4.891,0.816,82.978,12.599,False,False,0.8487
2025-07-18,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.346,5.363,0.787,86.978,13.22,False,False,0.8123
2025-07-19,azure,azure-020,vm,VirtualMachine,centralindia,2,4,12.76,3.062,0.467,83.501,13.45,False,False,0.6648
2025-07-20,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.344,3.203,0.372,76.909,9.813,False,False,0.9294
2025-07-21,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.458,5.39,0.688,81.181,11.586,False,False,1.1473
2025-07-22,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.169,6.04,0.675,82.797,13.076,False,False,1.2149
2025-07-23,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.322,5.597,0.55,82.794,3.83,False,False,0.9039
2025-07-24,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.127,5.551,0.65,79.414,8.128,False,False,0.9919
2025-07-25,azure,azure-020,vm,VirtualMachine,centralindia,2,4,21.019,5.045,0.751,84.939,11.168,False,False,1.0514
2025-07-26,azure,azure-020,vm,VirtualMachine,centralindia,2,4,11.702,2.808,0.491,81.912,12.204,False,False,0.8391
2025-07-27,azure,azure-020,vm,VirtualMachine,centralindia,2,4,13.63,3.271,0.36,84.243,10.577,False,False,0.7188
2025-07-28,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.923,5.742,0.745,78.916,17.379,False,False,1.0304
2025-07-29,azure,azure-020,vm,VirtualMachine,centralindia,2,4,18.745,4.499,0.487,88.421,12.325,False,False,0.9023
2025-07-30,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.175,5.802,0.518,91.743,10.059,False,False,1.0731
2025-07-31,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.437,5.625,0.755,86.061,7.373,False,False,1.1197
2025-08-01,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.14,5.554,0.686,89.77,10.161,False,False,0.824
2025-08-02,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.929,3.583,0.353,83.807,14.841,False,False,0.7288
2025-08-03,azure,azure-020,vm,VirtualMachine,centralindia,2,4,14.498,3.479,0.487,90.69,9.24,False,False,0.6405
2025-08-04,azure,azure-020,vm,VirtualMachine,centralindia,2,4,24.353,5.845,0.788,89.112,13.209,False,False,0.9458
2025-08-05,azure,azure-020,vm,VirtualMachine,centralindia,2,4,27.886,6.693,0.564,84.196,11.316,False,False,0.9671
2025-08-06,azure,azure-020,vm,VirtualMachine,centralindia,2,4,23.987,5.757,0.496,81.428,9.391,False,False,1.1089
2025-08-07,azure,azure-020,vm,VirtualMachine,centralindia,2,4,27.391,6.574,0.74,91.324,16.21,False,False,0.9667
2025-08-08,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.46,6.11,0.712,87.041,14.246,False,False,1.1235
2025-08-09,azure,azure-020,vm,VirtualMachine,centralindia,2,4,15.645,3.755,0.351,87.683,9.517,False,False,0.8648
2025-08-10,azure,azure-020,vm,VirtualMachine,centralindia,2,4,16.59,3.982,0.669,88.054,12.758,False,False,0.9507
2025-08-11,azure,azure-020,vm,VirtualMachine,centralindia,2,4,27.162,6.519,0.591,86.485,7.773,False,False,1.0315
2025-08-12,azure,azure-020,vm,VirtualMachine,centralindia,2,4,28.836,6.921,0.692,84.869,14.18,False,False,1.0973
2025-08-13,azure,azure-020,vm,VirtualMachine,centralindia,2,4,22.727,5.455,0.919,91.101,12.082,False,False,0.8481
2025-08-14,azure,azure-020,vm,VirtualMachine,centralindia,2,4,28.913,6.939,1.055,87.829,9.632,False,False,0.9686
2025-08-15,azure,azure-020,vm,VirtualMachine,centralindia,2,4,25.543,6.13,0.913,88.23,9.339,False,False,0.9882
